review_index,path,filename,sha256,width,height,prior_disposition,disposition,decision_reason,app_question_id,app_quiz_asset
960,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Streptococcus Pneumoniae Gram Stain.png,Streptococcus Pneumoniae Gram Stain.png,4243c36a83eacb8423d816ed820de7e5877fdc5b06bf2c38b09a4606eedcebcb,308,380,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
961,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Streptococcus Pneumoniae Overview.png,Streptococcus Pneumoniae Overview.png,0286d33d6613d88d539a2def5534f2efb707cd2cdccc91d9ed4e7395a03039ae,1454,380,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
962,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Structure-of-Small-Airways-Secondary-Lobule.png,Structure-of-Small-Airways-Secondary-Lobule.png,8a7cdc5cb4def502da5f6c574af02d3fd68cfae50af7ad133af94f7fac0bcd58,1376,1142,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
963,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Superior Vena Cava Obstruction.jpg,Superior Vena Cava Obstruction.jpg,ad7697a0d9cd93fb0e6288df1f4b3c702d924a2d0e135639bc6a46ce4d8462ea,1238,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
964,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Superior Vena Cava Syndrome.jpg,Superior Vena Cava Syndrome.jpg,48ceba06ac1c18b40cbf3e9c7104d4ef8743267ad390c6d387aa1e4e80f8ada3,1381,999,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
965,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Superior-Vena-Cava-Syndrome.png,Superior-Vena-Cava-Syndrome.png,5da23c7534e0144c175063791c32b0130717045e8202bfd5fb460f1f1254d1f2,308,384,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
966,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Systemic Mycoses Overview.png,Systemic Mycoses Overview.png,1cb73037ab0b4647df53d58fa919b6958f655a1341dd80a10584a256ac69a7b8,1480,228,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
967,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Targets-of-Therapy-for-Pulmonary-Arterial-Hypertension.jpg,Targets-of-Therapy-for-Pulmonary-Arterial-Hypertension.jpg,2380891c94b7e0ebec7dd4b68099f3f7d662e7a976ba0d258de68979794d8e3d,700,562,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
968,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tension Pneumothorax.png,Tension Pneumothorax.png,df6b474fee047407932f5285fbd6135ec8975f5bdf52520e7dc39ab1390655a8,2400,1786,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
969,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tension-Pneumothorax-Anatomy.jpg,Tension-Pneumothorax-Anatomy.jpg,da25d5d15043b69d8f5f896b87234e7fce0f6b11124bf59b4342d05b8a8be199,700,700,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
970,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tension-Pneumothorax-Anatomy.png,Tension-Pneumothorax-Anatomy.png,3e1705b065c4197652bfbc8327581a4cd5dcb6a5dc8296351daba53163d859fb,820,868,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
971,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tension-Pneumothorax-Pathophysiology.jpg,Tension-Pneumothorax-Pathophysiology.jpg,1eafdb86fd84ea1b238cb5f4c347cbff1a89531ba658fdb6b6c251b8d2cb6a9c,700,601,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
972,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Thoracic Sarcoidosis.jpg,Thoracic Sarcoidosis.jpg,10a7add6040c5a0727313d7465bbade04f31a98860ebbfe419adedfd71661088,1087,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
973,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tonsillar and Pharyngeal Diphtheria.jpg,Tonsillar and Pharyngeal Diphtheria.jpg,37d59fa06b02ae27563825695da9232858e91d3708bdd8e6c8bc93808f81e76c,701,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
974,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Trachea (Transverse Section).jpeg,Trachea (Transverse Section).jpeg,9d2ac4ca443fbfd4cba8507a9d79a3f01e3cc3ccbf9e81695fd2541610ab1219,3600,2409,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
975,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Trachea-Anatomy.jpeg,Trachea-Anatomy.jpeg,a34ef038801c4c7d07fd473e5239386972de3bceb13d59d8ffdd9f4e2e2379fd,3600,3174,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
976,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Trachea-Histology-Hae-Stain-1.png,Trachea-Histology-Hae-Stain-1.png,267103b9d093796335a6e2e8ee9bd150512b1ff20842abb710d1af875b9039ba,2882,1392,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
977,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tram Track Sign.jpg,Tram Track Sign.jpg,f3a635cb876f96db9b591248d6ea760f3e31e8a380838cd1f176ba149b58df34,1181,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
978,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Transient-Tachypnea-of-the-Newborn.jpg,Transient-Tachypnea-of-the-Newborn.jpg,01131ff87378bc7bc23e2fe23aa33c429cd0ce108caff29f5b045b13e6e4d80d,700,378,,ADDED_SCORED,"The complete unannotated neonatal radiograph shows hyperinflation, perihilar streaking, and fissural fluid in a useful neonatal differential.",q_258da53caab0,public/assets/images/quiz_f6ce130b783eaf35.png
979,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Transpulmonary-Pressure-Worked-Example.png,Transpulmonary-Pressure-Worked-Example.png,4bb4bde10dce2576f416a73f751b51f9e8ca6c699f0d92ec8eae2b33e3341c79,2312,1094,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
980,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Transpulmonary-Static-Pressure-Emphysema-Fibrosis.png,Transpulmonary-Static-Pressure-Emphysema-Fibrosis.png,27da9a69da2d28c0b4d84c85f7141a55b044765b46e0e954833a3fd6984052d8,444,364,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
981,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Traumatic-Hemothorax.png,Traumatic-Hemothorax.png,d7cf57a5c303957e0979344da0351cf56d928f6aada18b24cb204ba5675a23ff,661,311,,ADDED_SCORED,The answer-title crop retains paired supine radiograph and CT panels that jointly localize hyperattenuating blood to the pleural space.,q_1c5effc65e64,public/assets/images/quiz_ac04e7521ce785fa.png
982,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tuberculin Skin Test (Mendel-Mantoux Test).jpg,Tuberculin Skin Test (Mendel-Mantoux Test).jpg,55d5455510dad2e4ff72b1fdaa769bf5a3927aa659d362d388e21a54616a7ccd,1524,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
983,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tuberculosis Fact Sheet and Incidence Map.jpg,Tuberculosis Fact Sheet and Incidence Map.jpg,997e2dc5a91daa29d58946d813ec8894a5567a0915f046e8877de2ced01e8921,1600,677,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
984,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tuberculosis Fact Sheet.jpg,Tuberculosis Fact Sheet.jpg,eff4d75ca3c194cad36f78cef2523b0f95023a8be05cbacae9374c68048f75fb,1600,662,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
985,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tuberculosis Pathogenesis Diagram.png,Tuberculosis Pathogenesis Diagram.png,996b959aa8624ff3fc5a7d61a0aa7a45f2bc637c35fe3ec9342349394adfada4,886,928,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
986,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tuberculosis.png,Tuberculosis.png,8d6f0f446bc313a437781db7bfefeca834950fa8988a763602ddd74b03d42e24,1500,1049,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
987,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tuberculous Granuloma with Langhans Cells.jpg,Tuberculous Granuloma with Langhans Cells.jpg,5f70b36bcd03984f764f63c6be32693654be7e49c631aef3f8d60ca824b274a0,1328,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
988,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Tuberculous-Lymphadenitis.png,Tuberculous-Lymphadenitis.png,a20133d165a72ecf4e9bc31af72d308477024878b6946da6185845f47b257afe,700,497,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
989,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Types-of-Epithelial-Tissue.png,Types-of-Epithelial-Tissue.png,4dc2e43cd87bf07fdc89e0780896247052cf6f8f36a5578f7a0ec572b9beeaf0,896,874,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
990,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Types-of-Esophageal-Atresia-and-Tef.png,Types-of-Esophageal-Atresia-and-Tef.png,3c9b227166e7d98f4b3023838c1fd3ca254862f705322f72b9525269ce109aec,694,870,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
